id,nome,partido,categoria,igreja,UF,eleito,capilaridade,primeira,sexo,evangelico,num_votos,filiados,perc_agp,perc_agr,perc_com,perc_fin,perc_ind,perc_inf,perc_ser,perc_pf,perc_rp,perc_votos,posicao,decil_filiados,decil_deputados,receita_agp,receita_agr,receita_com,receita_fin,receita_ind,receita_inf,receita_pf,receita_rp,receita_ser,total_receita
583912,LEDA MARIA SADALA BRITO,AVANTE,DIREITA,,AP,1,0.760,0,1,0,11301,187127,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.00,0.92,0.35,0.40,0.40,211408.45,0.00,0.00,0.00,0.00,0.00,14000.00,0.00,0.00,225408.45
586890,LUIS HENRIQUE DE OLIVEIRA RESENDE,AVANTE,DIREITA,,MG,1,0.508,0,0,0,50474,187127,0.98,0.00,0.00,0.00,0.00,0.00,0.25,0.42,0.00,0.93,0.35,0.40,0.40,2271431.96,0.00,0.00,0.00,0.00,0.00,5699.00,0.00,3566.00,2280696.96
586839,ANDRE LUIS GASPAR JANONES,AVANTE,DIREITA,Batista,MG,1,0.859,0,0,1,178660,187127,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.00,1.00,0.35,0.40,0.40,205342.10,0.00,0.00,0.00,0.00,0.00,4641.52,0.00,0.00,209983.62
586662,GREYCE DE QUEIROZ ELIAS,AVANTE,DIREITA,Sara Nossa Terra,MG,1,0.529,0,1,1,37620,187127,0.88,0.00,0.21,0.00,0.52,0.18,0.83,0.39,0.00,0.91,0.35,0.40,0.40,754946.83,0.00,2500.00,0.00,15000.00,2800.00,4800.00,0.00,324000.00,1104046.83
584268,CARLOS TITO MARQUES CORDEIRO,AVANTE,DIREITA,AD,BA,1,0.227,0,0,1,48899,187127,0.66,0.19,0.00,0.00,0.00,0.00,0.00,0.58,0.57,0.90,0.35,0.40,0.40,271000.00,3000.00,0.00,0.00,0.00,0.00,8180.00,5000.00,0.00,287180.00
584280,MANOEL ISIDÓRIO DE SANTANA JÚNIOR,AVANTE,DIREITA,AD,BA,1,0.794,0,0,1,323264,187127,0.72,0.00,0.14,0.00,0.28,0.20,0.44,0.77,0.83,1.00,0.35,0.40,0.40,532000.00,0.00,1820.00,0.00,1100.00,2330.15,60870.00,100829.83,9120.00,708069.98
578823,JOÃO FRANCISCO INÁCIO BRAZÃO,AVANTE,DIREITA,,RJ,1,0.616,0,0,0,25817,187127,0.89,0.00,0.81,0.00,0.00,0.00,0.00,0.38,0.00,0.94,0.35,0.40,0.40,351646.00,0.00,107000.00,0.00,0.00,0.00,2500.00,0.00,0.00,461146.00
580223,LUIZ ANTONIO DA COSTA CARVALHO CORREA DA SILVA,DC,DIREITA,,RJ,1,0.801,0,0,0,50284,187079,0.80,0.00,0.39,0.00,0.00,0.00,0.00,0.67,0.93,0.98,0.35,0.40,0.10,63540.95,0.00,5800.00,0.00,0.00,0.00,12200.00,157615.27,0.00,239156.22
585256,EFRAIM DE ARAUJO MORAIS FILHO,DEM,DIREITA,,PB,1,0.834,0,0,0,76089,1093466,0.95,1.00,0.40,0.00,0.00,0.00,0.84,0.80,0.00,0.95,0.76,0.90,0.70,1095353.16,100000.00,5000.00,0.00,0.00,0.00,25000.00,0.00,76000.00,1301353.16
583077,LUIS CLAUDIO FERNANDES MIRANDA,DEM,DIREITA,,DF,1,0.995,1,0,0,65107,1093466,0.00,0.00,0.74,0.44,0.73,0.00,0.86,0.11,0.00,0.97,0.76,0.90,0.70,0.00,0.00,35000.00,5000.00,25000.00,0.00,668.00,0.00,465050.00,530718.00
585551,PEDRO DEBONI LUPION MELLO,DEM,DIREITA,,PR,1,0.646,0,0,0,92300,1093466,0.72,0.80,0.71,0.00,0.00,0.00,0.54,0.58,0.00,0.97,0.76,0.90,0.70,700000.00,262289.73,35000.00,0.00,0.00,0.00,12950.00,0.00,26200.00,1036439.73
584972,FERNANDO BEZERRA DE SOUZA COELHO FILHO,DEM,DIREITA,,PE,1,0.637,0,0,0,92188,1093466,0.68,1.00,0.94,0.22,0.79,0.97,0.92,0.73,0.00,0.97,0.76,0.90,0.70,940000.00,165000.00,217675.00,5000.00,145000.00,237000.00,39300.00,0.00,274128.00,2023103.00
584066,ALAN RICK MIRANDA,DEM,DIREITA,Outras,AC,1,0.922,0,0,1,22263,1093466,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.78,0.98,0.76,0.90,0.70,825300.00,0.00,0.00,0.00,0.00,0.00,12480.00,95000.00,0.00,932780.00
583215,JOSÉ JUSCELINO DOS SANTOS REZENDE FILHO,DEM,DIREITA,,MA,1,0.739,0,0,0,97075,1093466,0.62,0.00,0.68,0.00,0.00,0.62,0.86,0.80,0.00,0.95,0.76,0.90,0.70,716000.00,0.00,22500.70,0.00,0.00,42000.00,57400.85,0.00,61604.65,899506.20
582297,ADRIANO ELI CORRÊA,DEM,DIREITA,,SP,1,0.583,0,0,0,92257,1093466,0.85,0.00,0.69,0.00,0.00,0.63,0.73,0.73,0.00,0.97,0.76,0.90,0.70,664400.00,0.00,79162.50,0.00,0.00,87278.12,16537.22,0.00,80500.00,927877.84
582298,KIM PATROCA KATAGUIRI,DEM,DIREITA,Anglicana,SP,1,0.839,1,0,1,465310,1093466,0.39,0.02,0.61,0.45,0.00,0.47,0.78,0.90,0.00,1.00,0.76,0.90,0.70,14190.00,900.00,30500.00,14000.00,0.00,19000.00,91407.00,0.00,135498.99,305495.99
582829,NORMA AYUB ALVES,DEM,DIREITA,,ES,1,0.746,0,1,0,57156,1093466,0.96,0.00,0.46,0.00,0.00,0.09,0.35,0.75,0.00,0.97,0.76,0.90,0.70,1650128.86,0.00,4020.00,0.00,0.00,2000.00,24800.00,0.00,8000.00,1688948.86
585116,HÉLIO LEITE DA SILVA,DEM,DIREITA,,PA,1,0.705,0,0,0,102554,1093466,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.76,0.90,0.70,1052810.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1052810.00
584489,ELMAR JOSÉ VIEIRA NASCIMENTO,DEM,DIREITA,,BA,1,0.634,0,0,0,103823,1093466,0.80,0.43,0.88,0.00,0.00,0.42,0.46,0.67,0.00,0.96,0.76,0.90,0.70,1140250.00,20000.00,145000.00,0.00,0.00,10000.00,17500.00,0.00,12000.00,1344750.00
586329,OLAVO BILAC PINTO NETO,DEM,DIREITA,,MG,1,0.277,0,0,0,87683,1093466,0.92,0.15,0.63,0.45,0.68,0.73,0.62,0.74,0.00,0.97,0.76,0.90,0.70,1159070.00,5000.00,40400.00,24663.00,42500.00,140000.00,41800.00,0.00,40000.00,1493433.00
582300,EUGENIO JOSÉ ZULIANI,DEM,DIREITA,,SP,1,0.605,0,0,0,89378,1093466,0.86,0.61,0.03,0.63,0.06,0.79,0.56,0.79,0.00,0.97,0.76,0.90,0.70,664411.00,102800.00,500.00,45000.00,1064.00,423260.41,27444.00,0.00,22000.00,1286479.41
585087,OLIVAL HENRIQUE MARQUES DE SOUZA,DEM,DIREITA,AD,PA,1,0.921,0,0,1,135398,1093466,0.74,0.00,0.00,0.00,0.00,0.00,0.53,0.74,0.72,0.93,0.76,0.90,0.70,350500.00,0.00,0.00,0.00,0.00,0.00,139596.40,12000.00,21250.00,523346.40
583532,ZACARIAS CALIL HAMU,DEM,DIREITA,,GO,1,0.814,1,0,0,151508,1093466,0.85,0.00,0.19,0.00,0.00,0.20,0.57,0.81,0.00,0.99,0.76,0.90,0.70,501577.74,0.00,2700.00,0.00,0.00,4840.00,48840.00,0.00,20630.00,578587.74
584500,PAULO VELLOSO DANTAS AZI,DEM,DIREITA,,BA,1,0.523,0,0,0,84090,1093466,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.94,0.76,0.90,0.70,840250.00,0.00,0.00,0.00,0.00,0.00,0.00,18375.00,0.00,858625.00
578954,ONYX DORNELLES LORENZONI,DEM,DIREITA,Luterana,RS,1,0.914,0,0,1,183518,1093466,0.91,0.75,0.87,0.00,0.00,0.00,0.88,0.25,0.00,1.00,0.76,0.90,0.70,1004600.00,250000.00,302530.00,0.00,0.00,0.00,1500.00,0.00,105000.00,1663630.00
582301,DAVID BEZERRA RIBEIRO SOARES,DEM,DIREITA,IIGD,SP,1,0.797,0,0,1,99865,1093466,0.83,0.00,0.64,0.00,0.09,0.00,0.43,0.90,0.00,0.98,0.76,0.90,0.70,430000.00,0.00,40421.08,0.00,1500.00,0.00,88120.00,0.00,10520.00,570561.08
583534,JOSE MARIO SCHREINER,DEM,DIREITA,,GO,1,0.938,0,0,0,96188,1093466,0.87,0.82,0.69,0.00,0.64,0.57,0.61,0.76,0.00,0.97,0.76,0.90,0.70,600206.19,127013.59,54500.00,0.00,30500.00,70000.00,37500.00,0.00,28000.00,947719.78
581151,MARIA AUXILIADORA SEABRA REZENDE,DEM,DIREITA,,TO,1,0.933,0,1,0,48008,1093466,0.89,0.00,0.00,0.00,0.00,0.10,0.00,0.27,0.00,0.94,0.76,0.90,0.70,2178658.00,0.00,0.00,0.00,0.00,2000.00,2000.00,0.00,0.00,2182658.00
580216,RODRIGO FELINTO IBARRA EPITÁCIO MAIA,DEM,DIREITA,,RJ,1,0.849,0,0,0,74232,1093466,0.93,0.29,0.93,0.00,0.64,0.75,0.78,0.00,0.00,0.99,0.76,0.90,0.70,759816.95,10000.00,700000.00,0.00,30000.00,130000.00,0.00,0.00,200000.00,1829816.95
584501,LEUR ANTONIO DE BRITTO LOMANTO JUNIOR,DEM,DIREITA,,BA,1,0.705,0,0,0,82110,1093466,0.71,0.62,0.40,0.57,0.46,0.63,0.65,0.81,0.00,0.94,0.76,0.90,0.70,501060.00,53000.00,7000.00,39000.00,2000.00,24000.00,81000.00,0.00,31799.99,738859.99
582206,ALEXANDRE LEITE DA SILVA,DEM,DIREITA,,SP,1,0.662,0,0,0,116416,1093466,0.89,0.00,0.00,0.00,0.00,0.81,0.00,0.00,0.00,0.98,0.76,0.90,0.70,1075000.00,0.00,0.00,0.00,0.00,522273.70,0.00,0.00,0.00,1597273.70
581152,CARLOS HENRIQUE AMORIM,DEM,DIREITA,,TO,1,0.948,0,0,0,48012,1093466,0.81,0.00,0.11,0.00,0.00,0.70,0.63,0.00,0.00,0.95,0.76,0.90,0.70,981912.00,0.00,2000.00,0.00,0.00,20000.00,0.00,0.00,24976.15,1028888.15
580218,SÓSTENES SILVA CAVALCANTE,DEM,DIREITA,AD-VEC,RJ,1,0.888,0,0,1,94203,1093466,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.76,0.90,0.70,1234317.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1234317.25
584509,ARTHUR DE OLIVEIRA MAIA DA SILVA,DEM,DIREITA,,BA,1,0.690,0,0,0,88908,1093466,0.78,0.81,0.86,0.73,0.00,0.69,0.72,0.45,0.00,0.95,0.76,0.90,0.70,940250.00,170000.00,125000.00,124000.00,0.00,43000.00,4000.00,0.00,45000.00,1451250.00
580303,PEDRO PAULO CARVALHO TEIXEIRA,DEM,DIREITA,,RJ,1,0.716,0,0,0,56646,1093466,0.95,0.00,0.72,0.89,0.00,0.71,0.78,0.85,0.75,0.98,0.76,0.90,0.70,992649.60,0.00,53850.00,230000.00,0.00,90000.00,54550.00,9001.70,207000.00,1637051.30
580304,ROGERIO TEIXEIRA JUNIOR,DEM,DIREITA,,RJ,1,0.647,0,0,0,45087,1093466,0.54,0.00,0.79,0.39,0.00,0.00,0.75,0.84,0.00,0.97,0.76,0.90,0.70,7120.50,0.00,95600.00,10000.00,0.00,0.00,51900.00,0.00,76819.40,241439.90
586466,TEREZA CRISTINA CORREA DA COSTA DIAS,DEM,DIREITA,,MS,1,0.973,0,1,0,75068,1093466,0.97,1.00,0.77,0.00,1.00,0.00,0.82,0.64,0.00,0.98,0.76,0.90,0.70,1358527.97,576000.00,96000.00,0.00,50000.00,0.00,11000.00,0.00,147500.00,2239027.97
579320,MARCIO DELLA VALLE BIOLCHI,MDB,DIREITA,,RS,1,0.845,0,0,0,100362,2392485,0.95,0.49,0.06,0.14,0.16,0.23,0.77,0.74,0.00,0.97,0.42,1.00,0.90,1506478.47,15000.00,1000.00,1000.00,2000.00,2500.00,50200.00,0.00,38300.00,1616478.47
579405,GUTEMBERG REIS DE OLIVEIRA,MDB,DIREITA,AD,RJ,1,0.782,1,0,1,54573,2392485,0.91,0.52,0.77,0.00,0.73,0.32,0.72,0.84,0.00,0.98,0.42,1.00,0.90,509214.79,55000.00,75000.00,0.00,53000.00,5380.00,49000.00,0.00,60200.00,806794.79
579356,GIOVANI BATISTA FELTES,MDB,DIREITA,,RS,1,0.827,0,0,0,93088,2392485,0.95,0.00,0.69,0.00,0.72,0.00,0.92,0.73,0.00,0.96,0.42,1.00,0.90,1506478.47,0.00,35000.00,0.00,40000.00,0.00,42225.00,0.00,238000.00,1861703.47
579406,VINICIUS MEDEIROS FARAH,MDB,DIREITA,,RJ,1,0.779,0,0,0,57707,2392485,0.87,0.00,0.90,0.73,0.13,0.00,0.81,0.87,0.00,0.99,0.42,1.00,0.90,226466.95,0.00,271805.00,70000.00,1500.00,0.00,78470.00,0.00,612049.90,1260291.85
579363,ALCEU MOREIRA DA SILVA,MDB,DIREITA,,RS,1,0.832,0,0,0,100341,2392485,0.96,0.70,0.88,0.00,0.74,0.38,0.58,0.25,0.00,0.97,0.42,1.00,0.90,1506878.47,108000.00,304531.85,0.00,59500.00,7000.00,1500.00,0.00,12500.00,1999910.32
583309,HERCÍLIO ARAÚJO DINIZ FILHO,MDB,DIREITA,,MG,1,0.513,1,0,0,120489,2392485,0.63,0.00,0.87,0.00,0.00,0.00,0.00,0.25,0.00,0.99,0.42,1.00,0.90,28136.06,0.00,1982000.00,0.00,0.00,0.00,2000.00,0.00,0.00,2012136.06
582383,HERCULANO CASTILHO PASSOS JUNIOR,MDB,DIREITA,,SP,1,0.403,0,0,0,49653,2392485,0.92,0.00,0.00,0.00,0.00,0.00,0.31,0.11,0.00,0.94,0.42,1.00,0.90,1503916.66,0.00,0.00,0.00,0.00,0.00,500.00,0.00,5000.00,1509416.66
583308,FÁBIO AUGUSTO RAMALHO DOS SANTOS,MDB,DIREITA,,MG,1,0.526,0,0,0,63149,2392485,0.95,0.27,0.83,0.59,0.41,0.71,0.77,0.73,0.86,0.95,0.42,1.00,0.90,1507556.69,10000.00,158000.00,50000.00,7000.00,125000.00,40700.00,38000.00,170000.00,2106256.69
582370,LUIZ FELIPE BALEIA TENUTO ROSSI,MDB,DIREITA,,SP,1,0.811,0,0,0,214042,2392485,0.92,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,1.00,0.42,1.00,0.90,1600000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2000.00,1602000.00
583280,MAURO RIBEIRO LOPES,MDB,DIREITA,,MG,1,0.487,0,0,0,58243,2392485,0.95,0.00,0.65,0.00,0.04,0.00,0.49,0.70,0.00,0.94,0.42,1.00,0.90,1501956.69,0.00,43500.00,0.00,1000.00,0.00,34500.00,0.00,14340.00,1595296.69
586390,JUAREZ ALVES DA COSTA,MDB,DIREITA,,MT,1,0.556,0,0,0,49912,2392485,0.64,0.50,0.53,0.64,0.19,0.23,0.83,0.81,0.00,0.92,0.42,1.00,0.90,140788.00,100000.00,30500.00,22000.00,2500.00,3500.00,39750.00,0.00,62250.00,401288.00
583281,NEWTON CARDOSO JÚNIOR,MDB,DIREITA,,MG,1,0.520,0,0,0,69900,2392485,0.95,0.83,0.25,0.31,0.49,0.41,0.79,0.65,0.00,0.96,0.42,1.00,0.90,1503355.19,299500.00,3333.00,10000.00,13000.00,10000.00,22040.00,0.00,217650.00,2078878.19
584016,FLAVIANO FLAVIO BAPTISTA DE MELO,MDB,DIREITA,,AC,1,0.878,0,0,0,18723,2392485,0.93,0.00,0.59,0.00,0.00,0.72,0.29,0.72,0.00,0.94,0.42,1.00,0.90,1603200.00,0.00,6700.00,0.00,0.00,3500.00,77400.00,0.00,3400.00,1694200.00
586392,CARLOS GOMES BEZERRA,MDB,DIREITA,,MT,1,0.935,0,0,0,59155,2392485,0.94,0.00,0.32,0.00,0.00,0.00,0.33,0.74,0.00,0.97,0.42,1.00,0.90,1840100.00,0.00,7500.00,0.00,0.00,0.00,30872.35,0.00,5500.00,1883972.35
584018,JESSICA ROJAS SALES,MDB,DIREITA,,AC,1,0.711,0,1,0,28717,2392485,0.96,0.00,0.24,0.00,0.00,0.29,0.56,0.81,0.00,0.99,0.42,1.00,0.90,2251500.00,0.00,1500.00,0.00,0.00,1500.00,145900.00,0.00,8800.00,2409200.00
578417,WALTER PEREIRA ALVES,MDB,DIREITA,,RN,1,0.927,0,0,0,79333,2392485,0.88,0.00,0.00,0.29,0.78,0.50,0.00,0.45,0.00,0.95,0.42,1.00,0.90,1555147.83,0.00,0.00,3820.00,40000.00,9360.00,3000.00,0.00,0.00,1611327.83
583606,JOÃO MARCELO SANTOS SOUZA,MDB,DIREITA,,MA,1,0.726,0,0,0,67352,2392485,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.42,1.00,0.90,1502500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1502500.00
581926,CARLOS ALBERTO CHIODINI,MDB,DIREITA,,SC,1,0.884,0,0,0,97613,2392485,0.77,0.00,0.93,0.71,0.76,0.78,0.82,0.90,0.00,0.98,0.42,1.00,0.90,384000.00,0.00,328000.00,45000.00,70000.00,35000.00,47000.00,0.00,92000.00,1001000.00
584777,RAUL JEAN LOUIS HENRY JUNIOR,MDB,DIREITA,,PE,1,0.794,0,0,0,87585,2392485,0.65,0.00,0.64,0.32,0.41,0.78,0.80,0.63,0.00,0.96,0.42,1.00,0.90,841444.32,0.00,37980.00,6000.00,15000.00,56000.00,17087.02,0.00,98000.00,1071511.34
583609,HILDO AUGUSTO DA ROCHA NETO,MDB,DIREITA,,MA,1,0.706,0,0,0,77661,2392485,0.73,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.94,0.42,1.00,0.90,1510603.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4220.00,1514823.86
581927,CELSO MALDANER,MDB,DIREITA,,SC,1,0.787,0,0,0,80086,2392485,0.89,0.00,0.57,0.83,0.80,0.00,0.00,0.11,0.00,0.97,0.42,1.00,0.90,1300000.00,0.00,10000.00,356261.15,80000.00,0.00,758.74,0.00,0.00,1747019.89
585105,JOSÉ BENITO PRIANTE JUNIOR,MDB,DIREITA,,PA,1,0.860,0,0,0,154647,2392485,0.95,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.97,0.42,1.00,0.90,1531481.00,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,1532481.00
581900,ROGERIO MENDONÇA,MDB,DIREITA,,SC,1,0.785,0,0,0,76925,2392485,0.89,0.00,0.11,0.00,0.08,0.52,0.76,0.47,0.00,0.96,0.42,1.00,0.90,1300000.00,0.00,1500.00,0.00,2000.00,11064.10,5751.40,0.00,48500.00,1368815.50
581976,FABIO DE ALMEIDA REIS,MDB,DIREITA,,SE,1,0.931,0,0,0,64879,2392485,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.99,0.42,1.00,0.90,1502965.96,0.00,0.00,0.00,0.00,0.00,0.00,3000.00,0.00,1505965.96
585783,MARCOS AURELIO PADUA RIBEIRO GONÇALVES DE SAMPAIO,MDB,DIREITA,,PI,1,0.840,0,0,0,73302,2392485,0.76,0.00,0.71,0.00,0.00,0.84,0.82,0.93,0.00,0.95,0.42,1.00,0.90,319750.00,0.00,38000.00,0.00,0.00,12500.00,94854.03,0.00,79400.00,544504.03
583949,ISNALDO BULHÕES BARROS JUNIOR,MDB,DIREITA,,AL,1,0.838,0,0,0,71847,2392485,0.69,0.00,0.43,0.00,0.67,0.00,0.94,0.94,0.00,0.92,0.42,1.00,0.90,600239.58,0.00,6000.00,0.00,12000.00,0.00,47432.70,0.00,328401.44,994073.72
585107,ELCIONE THEREZINHA ZAHLUTH BARBALHO,MDB,DIREITA,,PA,1,0.856,0,1,0,165202,2392485,0.98,0.00,0.00,0.00,0.00,0.13,0.76,0.00,0.00,0.99,0.42,1.00,0.90,2010430.00,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,63300.00,2074730.00
585293,HERMES PARCIANELLO,MDB,DIREITA,,PR,1,0.558,0,0,0,110717,2392485,0.80,0.00,0.00,0.00,0.33,0.00,0.08,0.00,0.84,0.98,0.42,1.00,0.90,1505523.90,0.00,0.00,0.00,5000.00,0.00,0.00,99441.30,1000.00,1610965.20
585302,SERGIO DE SOUZA,MDB,DIREITA,,PR,1,0.702,0,0,0,94077,2392485,0.79,0.76,0.70,0.00,0.62,0.00,0.63,0.72,0.00,0.97,0.42,1.00,0.90,1500000.00,225000.00,34000.00,0.00,25000.00,0.00,30000.00,0.00,55351.97,1869351.97
581238,DULCE FERREIRA PAGANI MIRANDA,MDB,DIREITA,,TO,1,0.894,0,1,0,40719,2392485,0.90,0.00,0.22,0.00,0.00,0.00,0.22,0.37,0.00,0.93,0.42,1.00,0.90,2460500.00,0.00,2800.00,0.00,0.00,0.00,3000.00,0.00,2500.00,2468800.00
578520,LUCIO ANTONIO MOSQUINI,MDB,DIREITA,Batista,RO,1,0.893,0,0,1,38630,2392485,0.83,0.00,0.84,0.00,1.00,0.00,0.00,0.59,0.00,0.97,0.42,1.00,0.90,1500988.50,0.00,235000.00,0.00,100000.00,0.00,28100.00,0.00,0.00,1864088.50
579319,OSMAR GASPARINI TERRA,MDB,DIREITA,,RS,1,0.805,0,0,0,86305,2392485,0.94,0.00,0.69,0.74,0.53,0.41,0.84,0.74,0.00,0.95,0.42,1.00,0.90,1500000.00,0.00,35000.00,6000.00,14000.00,7100.00,46164.10,0.00,74000.00,1682264.10
584475,MOSES HAENDEL MELO RODRIGUES,MDB,DIREITA,Outras,CE,1,0.839,0,0,1,128526,2392485,0.82,0.00,0.00,0.00,0.00,0.37,0.68,0.00,0.00,0.97,0.42,1.00,0.90,1512500.00,0.00,0.00,0.00,0.00,15000.00,0.00,0.00,531000.00,2058500.00
579400,DANIELA MOTE DE SOUZA CARNEIRO,MDB,DIREITA,Outras,RJ,1,0.797,1,1,1,136286,2392485,0.94,0.00,0.68,0.00,0.39,0.47,0.61,0.90,0.00,1.00,0.42,1.00,0.90,817663.08,0.00,35000.00,0.00,8000.00,12500.00,273600.00,0.00,25500.00,1172263.08
581863,GILSON MARQUES VIEIRA,NOVO,DIREITA,,SC,1,0.746,1,0,0,27443,26215,0.12,0.00,0.59,0.20,0.84,0.83,0.51,0.68,0.00,0.85,0.76,0.20,0.40,3599.16,0.00,12000.00,8000.00,91000.00,45520.00,13640.00,0.00,11000.00,184759.16
580857,ADRIANA MIGUEL VENTURA,NOVO,DIREITA,,SP,1,0.694,1,1,0,64341,26215,0.74,0.47,0.62,0.72,0.13,0.31,0.74,0.74,0.00,0.96,0.76,0.20,0.40,119118.35,21000.00,33000.00,101516.87,1800.00,7000.00,18280.00,0.00,93360.00,395075.22
580799,VINICIUS LAZZER POIT,NOVO,DIREITA,,SP,1,0.809,1,0,0,207118,26215,0.56,0.58,0.80,0.80,0.68,0.78,0.77,0.92,0.00,1.00,0.76,0.20,0.40,29000.00,83500.00,327499.99,254499.96,36530.00,307500.00,125594.00,0.00,118924.02,1283047.97
580822,ALEXIS JOSEPH STEVERLYNCK FONTEYNE,NOVO,DIREITA,,SP,1,0.666,1,0,0,45298,26215,0.00,0.22,0.00,0.67,0.48,0.00,0.57,0.76,0.00,0.93,0.76,0.20,0.40,817.80,5000.00,0.00,54720.00,10000.00,0.00,20770.52,0.00,24000.00,115308.32
585903,TIAGO LIMA MITRAUD DE CASTRO LEITE,NOVO,DIREITA,,MG,1,0.771,1,0,0,71901,26215,0.53,0.38,0.81,0.67,0.04,0.82,0.80,0.74,0.69,0.96,0.76,0.20,0.40,12659.66,20000.00,149500.00,87499.99,1000.00,251000.00,44044.20,5000.00,244128.00,814831.85
585905,LUCAS DE VASCONCELOS GONZALEZ,NOVO,DIREITA,Batista,MG,1,0.674,1,0,1,64022,26215,0.48,0.00,0.67,0.54,0.00,0.77,0.82,0.77,0.00,0.95,0.76,0.20,0.40,10000.00,0.00,50000.00,35500.00,0.00,196800.00,62599.43,0.00,309783.00,664682.43
580434,PAULO GUSTAVO GANIME ALVES TEIXEIRA,NOVO,DIREITA,,RJ,1,0.827,1,0,0,52983,26215,0.51,0.29,0.69,0.76,0.52,0.19,0.71,0.86,0.00,0.98,0.76,0.20,0.40,6099.16,10000.00,37000.00,96090.00,20000.00,3000.00,66915.80,0.00,59730.30,298835.26
578967,MARCEL VAN HATTEM,NOVO,DIREITA,Luterana,RS,1,0.938,0,0,1,349855,26215,0.54,0.39,0.83,0.96,0.77,0.51,0.92,0.78,0.00,1.00,0.76,0.20,0.40,32231.49,8000.00,130181.58,57500.00,67500.00,17999.99,215080.18,0.00,295662.40,824155.64
583196,ANTONIO DA CRUZ FILGUEIRA NETO,PATRIOTA,DIREITA,,MA,1,0.852,0,0,0,79674,80019,0.55,0.00,0.88,0.00,0.30,0.00,0.75,0.66,0.00,0.94,0.35,0.30,0.30,350000.00,0.00,70000.00,0.00,2600.00,0.00,20600.00,0.00,37000.00,480200.00
586741,FREDERICO DE CASTRO ESCALEIRA,PATRIOTA,DIREITA,,MG,1,0.206,1,0,0,60950,80019,0.47,0.00,0.42,0.00,0.00,0.00,0.82,0.68,0.00,0.95,0.35,0.30,0.30,8135.55,0.00,9000.00,0.00,0.00,0.00,29500.00,0.00,303700.00,350335.55
586746,FREDERICO BORGES DA COSTA,PATRIOTA,DIREITA,,MG,1,0.685,0,0,0,87446,80019,0.91,0.01,0.22,0.00,0.00,0.79,0.76,0.73,0.00,0.97,0.35,0.30,0.30,1070118.90,2000.00,3000.00,0.00,0.00,200000.00,39700.00,0.00,129403.96,1444222.86
582898,ANTÔNIO LUIZ RODRIGUES MANO JÚNIOR,PATRIOTA,DIREITA,,CE,1,0.778,0,0,0,67917,80019,0.00,0.00,0.00,0.00,0.00,0.95,0.00,0.67,0.00,0.91,0.35,0.30,0.30,0.00,0.00,0.00,0.00,0.00,536464.00,19000.00,0.00,0.00,555464.00
585687,FRANCISCO EURICO DA SILVA,PATRIOTA,DIREITA,AD,PE,1,0.922,0,0,1,125025,80019,0.61,0.00,0.37,0.00,0.00,0.00,0.58,0.74,0.00,0.99,0.35,0.30,0.30,411500.00,0.00,5500.00,0.00,0.00,0.00,40000.00,0.00,18000.00,475000.00
